umap1,umap2,cat
15.64832,0.7469395,Basalt
15.928931,0.559673,Basalt
16.75838,0.3482035,Basalt
15.603309,0.74127054,Basalt
15.053843,1.0302739,Basalt
17.18302,0.44707966,Basalt
15.221299,1.0686827,Basalt
15.292565,1.032689,Basalt
16.203093,0.33886743,Basalt
14.966768,1.0516717,Basalt
15.510207,0.7999349,Basalt
15.670385,0.61420196,Basalt
16.248615,0.31948704,Basalt
16.307995,0.28187242,Basalt
16.330742,0.27189818,Basalt
16.332106,0.25488028,Basalt
16.304062,0.29925406,Basalt
16.294718,0.31655744,Basalt
15.875639,0.972837,Basalt
16.229034,0.4821755,Basalt
16.506449,0.30005977,Basalt
15.745019,0.5666375,Basalt
15.638072,0.92621464,Basalt
14.875364,1.1094991,Basalt
16.41751,0.27132428,Basalt
16.536783,0.31538853,Basalt
16.244076,0.4078894,Basalt
14.943299,1.0996587,Basalt
15.956191,0.5405951,Basalt
15.51451,0.98442376,Basalt
15.012728,1.1036566,Basalt
15.593583,0.93842727,Basalt
14.842412,1.1211494,Basalt
15.34151,1.0175506,Basalt
16.5252,0.41832095,Basalt
16.340385,0.343108,Basalt
15.987006,0.49806926,Basalt
14.937158,1.0671936,Basalt
16.276218,0.17161845,Basalt
16.275303,0.12681247,Basalt
15.801908,0.26292577,Basalt
16.309109,0.11255346,Basalt
14.720843,1.1286438,Basalt
14.819725,1.1233666,Basalt
16.43315,0.1428777,Basalt
15.657167,0.8004019,Basalt
15.652948,0.4269848,Basalt
15.822404,0.32734224,Basalt
15.401062,0.6953999,Basalt
15.724391,0.4899767,Basalt
14.549914,1.1043841,Basalt
15.997298,0.2552734,Basalt
16.250256,0.14720158,Basalt
15.860703,0.37215045,Basalt
16.037014,0.1634936,Basalt
15.836055,0.60918105,Basalt
15.8894825,0.36354727,Basalt
16.178938,0.19330944,Basalt
14.79497,1.1709373,Basalt
16.053617,0.24506092,Basalt
15.032118,1.0029857,Basalt
15.5014305,0.6970421,Basalt
15.982784,0.17883427,Basalt
16.021841,0.14688501,Basalt
15.920519,0.25942767,Basalt
15.796819,0.51256883,Basalt
15.746117,0.6197771,Basalt
14.878817,1.1097529,Basalt
15.704236,0.5600985,Basalt
15.396752,0.7853387,Basalt
15.205238,0.99022925,Basalt
15.933059,0.55253017,Basalt
14.692157,1.141179,Basalt
17.260324,0.22556998,Basalt
15.732346,0.5347175,Basalt
15.741319,0.47577977,Basalt
15.670326,0.60519254,Basalt
15.972877,0.4362819,Basalt
15.708105,0.7427246,Basalt
16.068657,0.37081677,Basalt
16.043417,0.3733799,Basalt
14.503644,1.1044865,Basalt
15.747093,0.5066695,Basalt
16.206488,0.2539362,Basalt
15.649526,0.57171017,Basalt
16.33614,0.3533971,Basalt
15.503017,0.7410351,Basalt
14.893598,1.1485152,Basalt
16.039637,0.34383953,Basalt
16.135935,0.3466195,Basalt
14.315743,1.0576073,Basalt
15.502151,0.7414888,Basalt
15.451138,0.6536432,Basalt
14.845437,1.1147469,Basalt
14.640325,1.0992696,Basalt
15.369116,0.8714516,Basalt
15.432343,0.8995152,Basalt
16.92074,0.27830172,Basalt
17.019587,0.3401676,Basalt
16.921362,0.35846764,Basalt
16.866417,0.37190774,Basalt
16.78477,0.43703032,Basalt
14.807479,1.1096803,Basalt
16.34437,0.1347244,Basalt
16.813232,0.29581782,Basalt
16.125654,0.20118707,Basalt
16.700184,0.21465872,Basalt
17.485064,0.132591,Basalt
17.059156,0.2418285,Basalt
16.563534,0.19219917,Basalt
16.468693,0.24774009,Basalt
15.680727,0.70215636,Basalt
15.841832,0.3189164,Basalt
15.550424,0.6286212,Basalt
15.724325,0.33548266,Basalt
15.788398,0.3774831,Basalt
15.67013,0.4687736,Basalt
13.248008,0.7687316,Basalt
15.610797,0.50098175,Basalt
15.940254,0.26615447,Basalt
15.946842,0.2719023,Basalt
16.690205,0.33158523,Basalt
16.785183,0.377528,Basalt
16.865442,0.350237,Basalt
16.1862,0.16431396,Basalt
16.104776,0.2599132,Basalt
15.938816,0.28804097,Basalt
16.541107,0.34621602,Basalt
16.905416,0.57884,Basalt
16.8069,0.37956375,Basalt
16.859001,0.34877324,Basalt
17.004696,0.54935855,Basalt
15.500355,0.6691049,Basalt
15.743051,0.38341653,Basalt
15.856156,0.33906817,Basalt
15.710543,0.33275524,Basalt
14.683156,1.1314992,Basalt
14.740508,1.1292871,Basalt
14.74781,1.1562607,Basalt
14.708017,1.1566693,Basalt
15.417095,0.7465631,Basalt
14.612076,1.1092501,Basalt
15.645331,0.51173943,Basalt
16.199347,0.25540993,Basalt
16.323446,0.45295423,Basalt
16.657057,0.36068824,Basalt
16.228514,0.35710153,Basalt
16.794588,0.23793587,Basalt
16.76985,0.2007452,Basalt
16.85575,0.17546916,Basalt
16.73324,0.27620342,Basalt
16.944805,0.2674549,Basalt
14.827767,1.0850846,Basalt
16.728737,0.19976157,Basalt
15.682009,0.4495918,Basalt
14.5779505,1.0525829,Basalt
15.760328,0.3643398,Basalt
15.669592,0.48539755,Basalt
14.72746,1.1210042,Basalt
15.745299,0.4508638,Basalt
16.276396,0.1553809,Basalt
16.005268,0.25432935,Basalt
14.653588,1.1467634,Basalt
16.92524,0.31031972,Basalt
15.448216,0.705395,Basalt
15.849261,0.3545847,Basalt
15.874688,0.30983835,Basalt
14.34819,1.0619259,Basalt
15.823919,0.33403805,Basalt
15.300008,1.000582,Basalt
15.924776,0.34265044,Basalt
15.765958,0.3876979,Basalt
15.841887,0.49566793,Basalt
15.616248,0.8622146,Basalt
15.596336,1.014393,Basalt
15.373273,0.8749477,Basalt
16.092503,0.35184285,Basalt
14.828656,1.1081439,Basalt
16.449688,0.29935,Basalt
16.197382,0.34972548,Basalt
16.330667,0.28793663,Basalt
16.62815,0.3438866,Basalt
16.56386,0.36117566,Basalt
16.035471,0.36092612,Basalt
16.06704,0.3580982,Basalt
16.577955,0.30188653,Basalt
15.72468,0.49455565,Basalt
15.428398,0.7597081,Basalt
15.506994,0.7018482,Basalt
16.0026,0.4781513,Basalt
15.925733,0.44689125,Basalt
16.221188,0.35518876,Basalt
14.449046,1.0821538,Basalt
16.372675,0.27542967,Basalt
16.307178,0.29872486,Basalt
15.500624,0.80532295,Basalt
14.809775,1.1102124,Basalt
14.821266,1.1084434,Basalt
15.005212,1.0709901,Basalt
16.023935,0.40370014,Basalt
16.243176,0.30364358,Basalt
16.009737,0.39800754,Basalt
16.246141,0.28055954,Basalt
16.30596,0.28194323,Basalt
16.093636,0.43862042,Basalt
16.258615,0.340008,Basalt
16.344433,0.34643754,Basalt
15.02118,1.0352224,Basalt
15.001705,1.0277512,Basalt
14.545136,1.0858577,Basalt
15.570392,1.0146135,Basalt
14.620267,1.0972135,Basalt
16.149624,0.7385091,Basalt
16.05877,0.49302545,Basalt
16.201412,0.765314,Basalt
15.651331,0.95118505,Basalt
15.485229,0.976924,Basalt
16.380991,0.3165966,Basalt
16.643652,0.29021364,Basalt
15.6875105,0.839878,Basalt
16.698633,0.20858715,Basalt
16.519827,0.30288935,Basalt
16.498234,0.26442382,Basalt
16.596289,0.19867706,Basalt
15.940725,0.49461454,Basalt
14.966651,1.0100591,Basalt
14.737104,1.1632227,Basalt
15.293824,0.9847719,Basalt
16.278692,0.3201096,Basalt
16.233067,0.27313533,Basalt
16.176289,0.3840282,Basalt
15.9563465,0.5658482,Basalt
16.239813,0.29329294,Basalt
15.909353,0.49453378,Basalt
14.690443,1.1191498,Basalt
15.506266,0.8862728,Basalt
14.595645,1.1173521,Basalt
15.6560335,0.71591586,Basalt
15.440826,0.84771854,Basalt
15.62463,0.80046374,Basalt
15.420022,0.8703898,Basalt
15.324174,0.9286694,Basalt
16.44095,0.38861424,Basalt
16.366564,0.40745527,Basalt
15.674235,0.7766932,Basalt
14.663462,1.0912968,Basalt
16.338312,0.33720273,Basalt
16.743008,0.3900843,Basalt
16.506048,0.42668638,Basalt
14.674809,1.1306509,Basalt
14.334252,1.0356026,Basalt
15.6263275,0.5105859,Basalt
15.7257395,0.42510375,Basalt
15.889465,0.22055046,Basalt
15.747933,0.26445082,Basalt
15.673393,0.35102257,Basalt
15.927175,0.17747849,Basalt
15.72857,0.45889625,Basalt
15.561609,0.48900762,Basalt
15.808498,0.4073336,Basalt
16.388805,0.4014877,Basalt
16.387375,0.3270053,Basalt
16.222197,0.23395602,Basalt
15.850161,0.38021225,Basalt
15.646434,0.53780305,Basalt
16.203146,0.33403665,Basalt
15.683989,0.47880247,Basalt
15.3191,0.91076607,Basalt
16.27252,0.24157655,Basalt
16.418768,0.2753571,Basalt
16.117561,0.11278271,Basalt
16.268888,0.023250986,Basalt
16.171339,0.4090141,Basalt
16.108027,0.40270627,Basalt
16.056303,0.59092027,Basalt
15.859443,0.7284784,Basalt
15.50366,0.82632613,Basalt
15.184815,0.987474,Basalt
15.00121,1.030177,Basalt
14.830236,1.0968562,Basalt
14.807992,1.1543105,Basalt
14.707451,1.1262937,Basalt
16.16088,0.41333985,Basalt
16.127913,0.42984983,Basalt
16.037405,0.517238,Basalt
15.918616,0.70295775,Basalt
15.776032,0.73122454,Basalt
15.214911,0.9580285,Basalt
14.937123,1.084417,Basalt
14.822512,1.1113145,Basalt
16.180319,19.911867,Basalt
17.718126,-1.9338073,Basalt
17.42066,-1.5400326,Basalt
13.829055,20.761463,Basalt
18.387445,-1.3537755,Basalt
20.219547,1.2248816,Basalt
18.372852,-1.2478015,Basalt
19.96928,0.5869056,Basalt
18.83047,-2.7270796,Basalt
16.948685,-0.7398479,Basalt
17.127476,-0.8732591,Basalt
13.939664,0.590106,Basalt
14.529981,0.613206,Basalt
16.661955,-0.49990115,Basalt
13.860442,0.6375076,Basalt
13.762837,0.5651079,Basalt
13.2730665,0.3726436,Basalt
11.578785,-0.3882752,Basalt
17.93963,-1.7633675,Basalt
18.741407,-1.5985436,Basalt
18.745226,-1.7052761,Basalt
18.590342,-1.3117023,Basalt
18.451162,-1.2415984,Basalt
18.160303,-1.1534406,Basalt
17.310085,-0.7172669,Basalt
16.787317,-0.61927634,Basalt
14.964813,0.77698225,Basalt
14.234187,0.54515517,Basalt
14.716826,0.47434944,Basalt
14.868375,0.59135765,Basalt
14.533022,0.5005947,Basalt
13.849508,0.46303624,Basalt
13.584118,0.4890717,Basalt
14.331199,0.54881746,Basalt
14.702699,0.48643437,Basalt
14.742327,0.5314204,Basalt
18.638506,-1.4299341,Basalt
18.732086,-1.2373745,Basalt
18.133991,-0.775527,Basalt
16.771437,-0.56901634,Basalt
14.910293,0.5956873,Basalt
16.455185,-0.41471153,Basalt
16.222898,-0.5363911,Basalt
14.527163,0.85263723,Basalt
14.916108,1.0898495,Basalt
15.738692,1.1784649,Basalt
16.726276,1.3096157,Basalt
16.70164,1.238873,Basalt
16.562555,1.1720692,Basalt
16.718597,1.1658539,Basalt
16.90319,1.0726025,Basalt
16.897142,0.9712586,Basalt
17.090736,0.8951376,Basalt
17.45799,0.4104015,Basalt
17.619509,0.4306102,Basalt
17.418821,0.39173034,Basalt
18.008268,0.10488676,Basalt
17.702255,0.18077002,Basalt
17.886518,-1.0870237,Basalt
17.525267,-0.6917151,Basalt
17.203512,-0.4658851,Basalt
16.963243,-0.271251,Basalt
17.486782,-0.6238285,Basalt
16.879622,-0.38880593,Basalt
17.571402,-0.38431197,Basalt
17.267168,-0.34167036,Basalt
19.087595,-1.5888641,Basalt
19.086147,-1.6430762,Basalt
19.06684,-1.6403582,Basalt
18.002441,-1.1658386,Basalt
18.771254,-1.6050502,Basalt
17.006577,-0.39116168,Basalt
19.191008,-1.4719814,Basalt
19.195658,-0.68407935,Basalt
19.029259,-0.7589965,Basalt
18.836649,-1.049192,Basalt
18.63283,-0.99343705,Basalt
18.942299,-1.8885068,Basalt
17.907335,-1.8417786,Basalt
19.56817,1.4273726,Basalt
17.544277,-1.240132,Basalt
19.751797,0.49436623,Basalt
11.883451,-0.09904082,Basalt
13.147066,0.8152304,Basalt
12.829541,0.679851,Basalt
10.785372,-0.6361814,Basalt
11.033754,-0.5847941,Basalt
19.095055,1.4044986,Basalt
16.085508,0.60676533,Basalt
16.188425,0.64235896,Basalt
18.986797,0.61308795,Basalt
12.954911,0.40257636,Basalt
16.913565,-0.5217549,Basalt
10.79651,-0.65312666,Basalt
11.643442,-0.2480491,Basalt
10.484238,-0.38096136,Basalt
10.872896,-0.48193145,Basalt
10.608921,-0.46020427,Basalt
10.941945,-0.6397887,Basalt
11.502947,-0.42332023,Basalt
10.933382,-0.6490674,Basalt
19.442383,0.89557505,Basalt
18.56828,0.17348431,Basalt
17.601078,0.29341966,Basalt
17.68225,0.40220731,Basalt
16.302427,1.0312643,Basalt
17.63325,0.39736494,Basalt
16.576923,0.09689255,Basalt
17.5296,0.3867648,Basalt
11.743977,-0.33236435,Basalt
11.662663,-0.35202345,Basalt
11.685262,-0.33196527,Basalt
11.646318,-0.35764498,Basalt
20.666374,1.2338686,Basalt
11.354315,-0.52375984,Basalt
11.574063,-0.3710117,Basalt
11.510702,-0.39824325,Basalt
17.60858,-0.52328885,Basalt
18.605734,-0.91394913,Basalt
19.722794,0.8228365,Basalt
18.976719,-2.1832402,Basalt
17.295332,-1.246331,Basalt
18.886843,0.023830557,Basalt
18.791391,-2.5511851,Basalt
17.44128,-0.96687925,Basalt
17.963697,-1.6436204,Basalt
18.633007,-1.6580191,Basalt
18.855139,-2.60405,Basalt
18.914268,-2.8194175,Basalt
18.112684,-2.2282355,Basalt
18.221308,-2.1774793,Basalt
18.321445,-2.3507166,Basalt
21.66989,2.2234244,Basalt
20.917723,1.6550118,Basalt
21.70752,2.2514596,Basalt
18.794243,0.46700296,Basalt
18.783646,-0.264104,Basalt
19.85649,-0.72138876,Basalt
19.72788,-1.0377653,Basalt
19.689482,1.446756,Basalt
19.744926,0.9017503,Basalt
19.81428,0.83077455,Basalt
11.52374,-0.35000372,Basalt
11.484349,-0.30439797,Basalt
11.5940275,-0.3559519,Basalt
11.652577,-0.27270874,Basalt
11.679393,-0.30312532,Basalt
10.849913,-0.6841818,Basalt
11.7951765,-0.23659185,Basalt
11.754802,-0.27852377,Basalt
11.466015,-0.38934386,Basalt
11.801704,-0.23836781,Basalt
11.698737,-0.30429044,Basalt
11.0392,-0.52904785,Basalt
11.710955,-0.2775406,Basalt
11.694372,-0.3597375,Basalt
17.281082,1.0595516,Basalt
11.829733,-0.31446868,Basalt
11.540551,-0.40346092,Basalt
11.519178,-0.41774854,Basalt
11.820387,-0.2226288,Basalt
18.239868,-1.1775535,Basalt
17.56806,-0.8854688,Basalt
18.28951,-2.0042648,Basalt
18.16763,-1.3261867,Basalt
17.330696,-1.0408823,Basalt
17.56471,-1.040319,Basalt
19.044266,-1.0361186,Basalt
17.340923,-0.8117963,Basalt
16.891861,-0.56729335,Basalt
16.755905,-0.5155329,Basalt
16.681257,-0.19006303,Basalt
16.384516,0.4082605,Basalt
12.184645,0.06956088,Basalt
17.326618,-0.6796552,Basalt
17.46272,-0.2485536,Basalt
17.64326,-0.5382527,Basalt
16.225992,0.70553946,Basalt
13.464231,0.47843564,Basalt
12.204276,0.089731395,Basalt
11.542594,-0.42557114,Basalt
11.000636,-0.6159497,Basalt
11.527395,-0.47133392,Basalt
11.568593,-0.38674057,Basalt
11.032912,-0.44570485,Basalt
11.284119,0.00629786,Basalt
11.685446,-0.30008677,Basalt
10.806121,-0.45646933,Basalt
11.241846,-0.4611226,Basalt
10.701839,-0.70624554,Basalt
11.459091,-0.4423292,Basalt
11.633703,-0.33725664,Basalt
11.158398,-0.55607647,Basalt
10.973317,-0.568138,Basalt
11.269315,-0.5188362,Basalt
11.365405,-0.42623565,Basalt
11.035998,-0.59820586,Basalt
11.955101,-0.120047845,Basalt
11.038598,-0.541711,Basalt
11.012659,-0.59132457,Basalt
11.322291,-0.2795656,Basalt
11.045536,-0.54125565,Basalt
10.792031,-0.5364967,Basalt
10.517053,-0.47970986,Basalt
10.54688,-0.40053496,Basalt
11.044091,-0.54983705,Basalt
10.535152,-0.47469822,Basalt
10.447028,-0.45163527,Basalt
10.4641905,-0.44276142,Basalt
10.566262,-0.45342782,Basalt
11.330016,-0.46376488,Basalt
10.988466,-0.49522,Basalt
10.648191,-0.6138371,Basalt
10.6446905,-0.2098603,Basalt
10.567089,-0.10058694,Basalt
10.595106,-0.09628378,Basalt
10.48185,-0.064755954,Basalt
11.672286,-0.36989576,Basalt
11.7334795,-0.32809797,Basalt
11.89717,-0.13273355,Basalt
11.375803,-0.46829855,Basalt
11.225424,-0.53140867,Basalt
11.196516,-0.59743094,Basalt
10.846215,-0.6317846,Basalt
10.775813,-0.66932744,Basalt
11.673607,-0.35343444,Basalt
11.419392,-0.44901833,Basalt
10.69427,-0.6029603,Basalt
11.611143,-0.41944525,Basalt
11.366115,-0.5404084,Basalt
10.783863,-0.6117426,Basalt
11.495903,-0.42678854,Basalt
11.4834175,-0.50647104,Basalt
10.869197,-0.5349511,Basalt
11.484759,-0.46193436,Basalt
17.362087,1.080734,Basalt
17.035616,0.6105552,Basalt
17.399057,1.0664983,Basalt
18.11157,-1.3525085,Basalt
17.33402,-1.0127497,Basalt
17.304789,-1.06951,Basalt
16.99938,-0.8453132,Basalt
15.899257,-0.022678683,Basalt
13.714006,0.4905039,Basalt
13.720033,0.41867808,Basalt
13.110789,0.3023317,Basalt
12.05447,-0.10619503,Basalt
11.600622,-0.37226328,Basalt
13.426248,0.36241853,Basalt
13.645632,0.50318676,Basalt
19.442364,0.6265082,Basalt
19.486555,0.98050004,Basalt
21.189083,1.2920797,Basalt
18.270931,-0.90280807,Basalt
18.260674,-0.8795144,Basalt
17.303925,-0.7921305,Basalt
21.143484,2.0948575,Basalt
21.650621,2.8897393,Basalt
21.686375,3.0077667,Basalt
21.21532,2.31126,Basalt
21.91046,2.3161466,Basalt
21.696802,3.0403004,Basalt
21.607613,2.508365,Basalt
21.439665,2.3154857,Basalt
19.450575,1.4283627,Basalt
20.257277,1.4700837,Basalt
18.810343,0.94131577,Basalt
19.642078,1.5272231,Basalt
19.239374,1.2496195,Basalt
19.59883,0.70739245,Basalt
19.4735,1.4702328,Basalt
19.378521,1.0416933,Basalt
20.458424,1.5917509,Basalt
21.230791,2.373952,Basalt
20.358648,0.61933374,Basalt
20.081373,1.4636929,Basalt
18.145744,-1.5574895,Basalt
18.892387,0.4478795,Basalt
20.386578,1.1487304,Basalt
20.466608,1.0370184,Basalt
19.681131,-0.35398638,Basalt
20.608177,1.3408214,Basalt
21.25532,1.2457485,Basalt
17.023298,-0.49035844,Basalt
18.660688,0.14663091,Basalt
18.59385,-1.7093204,Basalt
20.600748,0.79015934,Basalt
18.685469,-0.8297231,Basalt
20.581696,1.0671169,Basalt
20.699152,1.1026114,Basalt
10.588146,-0.24017064,Basalt
10.472253,-0.3129772,Basalt
10.741993,-0.6505551,Basalt
10.59894,-0.5965244,Basalt
11.076788,-0.53067267,Basalt
11.5652895,-0.43026495,Basalt
11.07406,-0.42349768,Basalt
11.641601,-0.36217985,Basalt
11.0016985,-0.6107746,Basalt
11.52473,-0.41497537,Basalt
10.73275,-0.6016588,Basalt
11.921123,-0.22357698,Basalt
18.92102,0.6220125,Basalt
19.445457,0.39491966,Basalt
18.827742,0.54877573,Basalt
19.663918,1.0150938,Basalt
19.55423,0.6215366,Basalt
18.37752,0.8873513,Basalt
18.482351,-0.6809801,Basalt
15.079877,0.87851423,Basalt
21.720676,2.4047208,Basalt
19.540428,1.5864764,Basalt
21.673853,2.4903247,Basalt
21.78678,2.4216597,Basalt
17.37386,0.92137694,Basalt
19.54314,1.3083652,Basalt
18.990114,1.2599094,Basalt
17.642515,1.0646712,Basalt
16.520924,-0.19818942,Basalt
16.962036,-0.33169535,Basalt
19.27328,1.1645174,Basalt
18.648941,0.6053323,Basalt
19.424215,1.3349943,Basalt
16.575012,0.5932539,Basalt
19.743046,1.3232318,Basalt
16.621737,-0.2747727,Basalt
16.873383,-0.56093967,Basalt
17.796303,-1.8481815,Basalt
18.244442,-0.37745115,Basalt
16.772505,-0.6273239,Basalt
17.63065,-1.3327413,Basalt
16.809055,-0.7005698,Basalt
16.859386,-0.7524271,Basalt
15.668155,0.51555073,Basalt
15.8868685,0.4563453,Basalt
16.22097,0.6411689,Basalt
16.208738,0.45359883,Basalt
16.962372,-0.8541834,Basalt
16.937002,-0.8036108,Basalt
17.115334,-0.85740906,Basalt
16.58413,-0.34451252,Basalt
16.800316,-0.7430583,Basalt
16.910975,-0.80226123,Basalt
12.16261,0.13886894,Basalt
11.837279,-0.15422378,Basalt
12.115789,0.068524584,Basalt
14.207448,0.53923875,Basalt
14.2546835,0.5263915,Basalt
11.749771,-0.17477714,Basalt
13.824552,0.5154878,Basalt
13.24197,0.3599894,Basalt
12.198161,0.035266962,Basalt
11.91682,0.27614868,Basalt
11.546903,-0.3650492,Basalt
11.029131,-0.53597337,Basalt
11.756338,-0.29701567,Basalt
11.059016,-0.4438792,Basalt
16.971243,-0.6083547,Basalt
16.703274,0.15652776,Basalt
16.84608,-0.15714501,Basalt
16.30384,0.8107431,Basalt
16.356462,-0.30032858,Basalt
16.345434,0.3490723,Basalt
15.962617,-0.17840438,Basalt
16.887833,-0.5773915,Basalt
18.323576,-1.472167,Basalt
17.835796,-1.3105377,Basalt
18.155602,-1.4937165,Basalt
18.071192,-1.4336663,Basalt
18.1645,-1.2875593,Basalt
18.08196,-1.3878956,Basalt
17.457058,-1.1212169,Basalt
17.576912,-1.2425697,Basalt
18.29524,-1.6041296,Basalt
18.271105,-1.4782717,Basalt
18.447643,-1.9372779,Basalt
18.09118,-1.850753,Basalt
17.504568,-1.108877,Basalt
17.105415,-0.8429198,Basalt
16.571014,-0.38218752,Basalt
17.890715,-1.4178872,Basalt
17.722904,-1.3125136,Basalt
17.008572,-0.86194855,Basalt
16.31268,-0.29334408,Basalt
16.92539,-0.943169,Basalt
17.045198,-0.94169647,Basalt
16.94248,-0.8472409,Basalt
16.965075,-0.89108014,Basalt
17.095278,-1.0011232,Basalt
16.926985,-0.94478434,Basalt
17.335562,-1.0427307,Basalt
17.08498,-0.95145833,Basalt
16.795338,-0.5521885,Basalt
17.027807,-1.123316,Basalt
17.057451,-1.0478384,Basalt
17.007238,-1.0686127,Basalt
17.133358,-1.1771067,Basalt
17.071663,-1.135319,Basalt
17.002285,-1.08975,Basalt
16.9752,-1.2150288,Basalt
16.912443,-0.76943743,Basalt
16.836811,-0.6328528,Basalt
17.135406,-1.1834743,Basalt
17.076847,-1.122331,Basalt
17.011837,-0.98690206,Basalt
17.060705,-0.9615122,Basalt
18.685915,-2.2894769,Basalt
17.348314,-1.188621,Basalt
17.866215,-1.0739801,Basalt
18.596836,-2.1937535,Basalt
16.98078,-0.79036057,Basalt
17.96147,-1.2843065,Basalt
16.767124,-0.5674539,Basalt
16.951988,-0.73895967,Basalt
17.176214,-1.1546277,Basalt
17.11103,-1.2950588,Basalt
17.090315,-1.0868015,Basalt
17.100714,-1.0918139,Basalt
17.032686,-1.1645784,Basalt
17.097607,-1.1270201,Basalt
16.986723,-1.0371469,Basalt
16.981007,-0.9391345,Basalt
17.081947,-1.180825,Basalt
17.082111,-1.0772686,Basalt
17.164295,-1.1366651,Basalt
16.989285,-0.98796207,Basalt
17.040495,-1.0062124,Basalt
17.039484,-1.1102691,Basalt
17.01453,-1.1305822,Basalt
17.03294,-1.0609418,Basalt
17.036654,-1.1055548,Basalt
17.069374,-1.0575091,Basalt
18.518782,-2.2412114,Basalt
17.075289,-1.1143178,Basalt
16.988064,-1.1700252,Basalt
17.057554,-1.1326126,Basalt
17.014902,-1.246994,Basalt
16.93293,-1.1710402,Basalt
17.004246,-1.1531829,Basalt
17.042229,-1.1230167,Basalt
19.946224,-0.4058452,Basalt
19.670176,-0.85307235,Basalt
19.739466,-0.7810005,Basalt
19.661667,-0.8549552,Basalt
19.814713,-0.74702966,Basalt
19.76628,-0.82865846,Basalt
19.727757,-0.8017603,Basalt
19.83878,-0.8592734,Basalt
19.766245,-0.9424929,Basalt
19.876787,-0.8024603,Basalt
18.795742,-2.3011513,Basalt
18.899593,-2.4499292,Basalt
19.993809,-0.44438264,Basalt
19.891396,-0.20472087,Basalt
19.93433,-0.3369314,Basalt
19.850193,-0.5160151,Basalt
19.83358,-0.7267794,Basalt
19.66125,-0.80400825,Basalt
20.165035,-0.5644615,Basalt
19.925938,-0.7690416,Basalt
19.915203,-0.8876573,Basalt
19.828903,-0.8022725,Basalt
19.613283,-0.8965052,Basalt
19.786232,-0.9281617,Basalt
19.99494,-0.8605774,Basalt
19.531565,-0.802245,Basalt
20.042048,-0.73709315,Basalt
20.105345,-0.7682936,Basalt
19.894453,-0.98276764,Basalt
19.721922,-0.9394623,Basalt
19.694761,-0.8654141,Basalt
20.063389,-0.8212348,Basalt
19.130535,-0.8092988,Basalt
19.444082,-0.9282844,Basalt
19.868385,-0.970857,Basalt
19.555134,-0.9433066,Basalt
19.884811,-0.85836244,Basalt
19.881367,-0.9272318,Basalt
19.95479,-0.68636715,Basalt
20.065535,-0.7699528,Basalt
19.436077,-0.78143394,Basalt
19.952734,-0.711481,Basalt
19.8392,-0.52216315,Basalt
19.489996,-0.8519197,Basalt
19.922722,-0.8095471,Basalt
19.954409,-0.8615358,Basalt
19.949179,-0.675565,Basalt
19.714203,-0.8269557,Basalt
19.838974,-0.92830914,Basalt
19.795883,-0.9110835,Basalt
19.940401,-0.85315615,Basalt
19.966978,-0.6943631,Basalt
19.798851,-0.94736904,Basalt
19.644659,-0.9123563,Basalt
19.765251,-0.9081634,Basalt
20.0297,-0.70577335,Basalt
19.928434,-0.87059295,Basalt
19.939095,-0.64947635,Basalt
19.570566,-1.2065344,Basalt
19.688726,-0.95588744,Basalt
19.705822,-0.8090659,Basalt
19.501047,-0.94731,Basalt
18.297682,-1.3520548,Basalt
18.366713,-1.3942386,Basalt
17.972464,-1.5805225,Basalt
18.352943,-1.3838793,Basalt
18.199978,-1.406983,Basalt
18.39503,-1.3835739,Basalt
18.31593,-1.3673803,Basalt
18.330566,-1.2865182,Basalt
18.034868,-1.302807,Basalt
17.070581,-0.9232922,Basalt
17.007898,-0.883199,Basalt
17.578444,-1.1814944,Basalt
17.247389,-1.0412416,Basalt
17.192493,-1.0755277,Basalt
17.387918,-1.1519132,Basalt
17.746084,-1.2784672,Basalt
17.379591,-1.1550984,Basalt
17.39908,-1.1802099,Basalt
18.488564,-1.0399011,Basalt
19.056496,-0.9092631,Basalt
18.95,-0.747665,Basalt
19.169413,0.021137163,Basalt
19.47514,-0.78508335,Basalt
18.825003,-0.91683394,Basalt
18.905754,-1.0456543,Basalt
19.389025,-0.9218372,Basalt
18.125744,-0.89687496,Basalt
19.051159,-0.9830881,Basalt
18.13633,-1.105952,Basalt
17.931004,-1.0517665,Basalt
19.656004,-0.7471224,Basalt
19.267673,-1.2100273,Basalt
19.728365,-0.82673264,Basalt
18.887611,-1.3162938,Basalt
18.881926,-0.6793502,Basalt
18.893362,-0.993114,Basalt
19.74096,-0.40115875,Basalt
19.61075,-0.77176183,Basalt
19.601452,-0.85504836,Basalt
19.80765,-0.851589,Basalt
19.850603,-0.89110017,Basalt
19.719385,-0.7569865,Basalt
19.95756,-0.7954702,Basalt
19.73602,-0.93957716,Basalt
19.836493,-0.79322875,Basalt
19.627802,-0.83443284,Basalt
19.703453,-0.8979808,Basalt
19.845524,-0.86042446,Basalt
19.506552,-1.1371348,Basalt
19.748209,-0.862492,Basalt
19.87985,-0.77377987,Basalt
19.724642,-0.8540729,Basalt
19.875708,-0.5816283,Basalt
19.743324,-0.86696833,Basalt
19.940687,-0.6642551,Basalt
19.95154,-0.6567548,Basalt
19.510593,-0.78950477,Basalt
19.542906,-0.8417759,Basalt
19.676863,-0.8978232,Basalt
